descricaoEmpresaTI,descritivoSoftware,nomeEnte,codigoUnidade,nomeUnidade,descricaoTipoUnidade,Assunto,ultimoEnvio,ultimoanomes
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-86876552,Descarte remessa: Fundo Municipal de Saúde de São Lourenço do Oeste ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-05-14 19:02:31.937,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88244019,Descarte remessa: Fundo Municipal de Saúde de São Lourenço do Oeste ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-06-03 16:52:11.140,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-86492354,Descarte remessa: Fundo Municipal de Saúde de São Lourenço do Oeste ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-05-08 19:01:40.427,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-86702031,Descarte remessa: Fundo Municipal de Saúde de São Ludgero ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-05-12 21:21:54.763,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-86702036,Descarte remessa: Fundo Municipal de Saúde de São Ludgero ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-05-12 21:21:57.343,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-86702033,Descarte remessa: Fundo Municipal de Saúde de São Ludgero ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-05-12 21:21:55.773,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-86702005,Descarte remessa: Fundo Municipal de Saúde de São Ludgero ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-05-12 21:21:42.820,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88208452,Descarte remessa: Fundo Municipal de Saúde de São Miguel da Boa Vista ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-06-03 10:42:56.183,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88231015,Descarte remessa: Fundo Municipal de Sáude de São Pedro de Alcântara ano/mês: 202504,Desenvolvimento UG,Contratos,2025-06-03 15:13:01.053,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88229604,Descarte remessa: Fundo Municipal de Sáude de São Pedro de Alcântara ano/mês: 202504,Desenvolvimento UG,Contratos,2025-06-03 15:00:48.600,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88232969,Descarte remessa: Fundo Municipal de Sáude de São Pedro de Alcântara ano/mês: 202504,Desenvolvimento UG,Contratos,2025-06-03 15:31:44.123,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88225804,Descarte remessa: Fundo Municipal de Sáude de São Pedro de Alcântara ano/mês: 202505,Desenvolvimento UG,Contratos,2025-06-03 14:08:16.847,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88233880,Descarte remessa: Fundo Municipal de Saúde de Sombrio ano/mês: 202502,Desenvolvimento UG,Registros Contábeis,2025-06-03 15:44:41.280,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88227443,Descarte remessa: Fundo Municipal de Saúde de Trombudo Central ano/mês: 202506,Desenvolvimento UG,Licitações,2025-06-03 14:39:24.420,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88233255,Descarte remessa: Fundo Municipal de Saúde de União do Oeste ano/mês: 202506,Desenvolvimento UG,Licitações,2025-06-03 15:35:46.207,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88181405,Descarte remessa: Fundo Municipal de Saúde de Xaxim ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-06-03 08:15:51.120,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88181375,Descarte remessa: Fundo Municipal de Saúde de Xaxim ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-06-03 08:15:40.943,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88181380,Descarte remessa: Fundo Municipal de Saúde de Xaxim ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-06-03 08:15:42.313,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88181401,Descarte remessa: Fundo Municipal de Saúde de Xaxim ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-06-03 08:15:49.653,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88181413,Descarte remessa: Fundo Municipal de Saúde de Xaxim ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-06-03 08:15:55.153,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88181409,Descarte remessa: Fundo Municipal de Saúde de Xaxim ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-06-03 08:15:53.610,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88181392,Descarte remessa: Fundo Municipal de Saúde de Xaxim ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-06-03 08:15:46.543,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88181358,Descarte remessa: Fundo Municipal de Saúde de Xaxim ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-06-03 08:15:36.190,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88182249,Descarte remessa: Fundo Municipal de Saúde de Xaxim ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-06-03 08:19:41.190,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88181349,Descarte remessa: Fundo Municipal de Saúde de Xaxim ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-06-03 08:15:32.990,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88181385,Descarte remessa: Fundo Municipal de Saúde de Xaxim ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-06-03 08:15:43.577,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88181354,Descarte remessa: Fundo Municipal de Saúde de Xaxim ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-06-03 08:15:34.513,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88181369,Descarte remessa: Fundo Municipal de Saúde de Xaxim ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-06-03 08:15:39.380,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88181364,Descarte remessa: Fundo Municipal de Saúde de Xaxim ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-06-03 08:15:37.523,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88233248,Descarte remessa: Instituto Cultural de São Lourenço do Oeste ano/mês: 202505,Desenvolvimento UG,Plano de Cargos,2025-06-03 15:35:37.943,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88233423,Descarte remessa: Instituto Cultural de São Lourenço do Oeste ano/mês: 202505,Desenvolvimento UG,Plano de Cargos,2025-06-03 15:38:33.067,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88231395,Descarte remessa: Instituto Cultural de São Lourenço do Oeste ano/mês: 202505,Desenvolvimento UG,Plano de Cargos,2025-06-03 15:17:59.023,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88242254,Descarte remessa: Instituto Cultural de São Lourenço do Oeste ano/mês: 202505,Desenvolvimento UG,Plano de Cargos,2025-06-03 16:43:43.633,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88231977,Descarte remessa: Instituto Cultural de São Lourenço do Oeste ano/mês: 202505,Desenvolvimento UG,Plano de Cargos,2025-06-03 15:25:41.447,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88208086,Descarte remessa: Instituto Cultural de São Lourenço do Oeste ano/mês: 202505,Desenvolvimento UG,Registros Contábeis,2025-06-03 10:40:59.523,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88207707,Descarte remessa: Instituto de Previdência do Município de Itaiópolisano/mês: 202409,Desenvolvimento UG,Concursos,2025-06-03 10:39:25.267,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88226406,Descarte remessa: Instituto de Previdência do Município de Lagesano/mês: 202405,Desenvolvimento UG,Contratos,2025-06-03 14:22:08.823,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88225421,Descarte remessa: Instituto de Previdência dos Servidores Públicos do Município de Campo Alegreano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 14:01:22.787,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88225418,Descarte remessa: Instituto de Previdência dos Servidores Públicos do Município de Campo Alegreano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 14:01:20.947,0
Betha Sistemas,Atos de Pessoal,teste,-88228061,Descarte remessa: Instituto de Previdência dos Servidores Públicos do Município de São João Batista ano/mês: 202506,Desenvolvimento UG,Folha de Pagamento,2025-06-03 14:52:20.853,0
Betha Sistemas,Atos de Pessoal,teste,-88228064,Descarte remessa: Instituto de Previdência dos Servidores Públicos do Município de São João Batista ano/mês: 202506,Desenvolvimento UG,Folha de Pagamento,2025-06-03 14:52:23.337,0
Betha Sistemas,SAPO,teste,-88212826,Descarte remessa: Instituto de Previdência Social dos Servidores do Município de Papanduva ano/mês: 202412,Desenvolvimento UG,Registros Contábeis,2025-06-03 11:16:54.187,0
Betha Sistemas,SAPO,teste,-88235460,Descarte remessa: Instituto de Previdência Social dos Servidores do Município de Papanduva ano/mês: 202412,Desenvolvimento UG,Registros Contábeis,2025-06-03 16:02:12.220,0
Betha Sistemas,Atos de Pessoal,teste,-88204673,Descarte remessa: Instituto de Previdência Social dos Servidores do Município de Papanduva ano/mês: 202504,Desenvolvimento UG,Folha de Pagamento,2025-06-03 10:25:15.210,0
Betha Sistemas,Atos de Pessoal,teste,-88204669,Descarte remessa: Instituto de Previdência Social dos Servidores do Município de Papanduva ano/mês: 202504,Desenvolvimento UG,Folha de Pagamento,2025-06-03 10:25:14.360,0
Betha Sistemas,Atos de Pessoal,teste,-88204889,Descarte remessa: Instituto de Previdência Social dos Servidores do Município de Papanduva ano/mês: 202504,Desenvolvimento UG,Folha de Pagamento,2025-06-03 10:26:38.340,0
Betha Sistemas,Atos de Pessoal,teste,-88206876,Descarte remessa: Instituto de Previdência Social dos Servidores do Município de Papanduva ano/mês: 202504,Desenvolvimento UG,Folha de Pagamento,2025-06-03 10:36:11.037,0
Betha Sistemas,Atos de Pessoal,teste,-88204992,Descarte remessa: Instituto de Previdência Social dos Servidores do Município de Papanduva ano/mês: 202504,Desenvolvimento UG,Folha de Pagamento,2025-06-03 10:27:21.560,0
Betha Sistemas,Atos de Pessoal,teste,-88197337,Descarte remessa: Instituto de Previdência Social dos Servidores do Município de Papanduva ano/mês: 202506,Desenvolvimento UG,Folha de Pagamento,2025-06-03 09:48:02.413,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88204584,Descarte remessa: Instituto de Previdência Social dos Servidores Públicos de Angelina ano/mês: 202506,Desenvolvimento UG,Folha de Pagamento,2025-06-03 10:24:30.937,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88204745,Descarte remessa: Instituto de Previdência Social dos Servidores Públicos de Angelina ano/mês: 202506,Desenvolvimento UG,Folha de Pagamento,2025-06-03 10:25:37.257,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88177119,Descarte remessa: Instituto de Previdência Social dos Servidores Públicos de Angelina ano/mês: 202506,Desenvolvimento UG,Folha de Pagamento,2025-06-02 22:51:25.017,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88225081,Descarte remessa: Instituto de Previdência Social dos Servidores Públicos do Município de Águas Mornas ano/mês: 202501,Desenvolvimento UG,Folha de Pagamento,2025-06-03 13:51:26.793,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88206161,Descarte remessa: Instituto de Previdência Social dos Servidores Públicos do Município de Águas Mornas ano/mês: 202501,Desenvolvimento UG,Folha de Pagamento,2025-06-03 10:33:28.690,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88225080,Descarte remessa: Instituto de Previdência Social dos Servidores Públicos do Município de Águas Mornas ano/mês: 202501,Desenvolvimento UG,Folha de Pagamento,2025-06-03 13:51:14.540,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88228925,Descarte remessa: Instituto de Previdência Social dos Servidores Públicos do Município de Curitibanosano/mês: 202505,Desenvolvimento UG,Folha de Pagamento,2025-06-03 14:54:49.690,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88228865,Descarte remessa: Instituto de Previdência Social dos Servidores Públicos do Município de Curitibanosano/mês: 202506,Desenvolvimento UG,Folha de Pagamento,2025-06-03 14:54:43.083,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88231273,Descarte remessa: Instituto de Previdência Social dos Servidores Públicos do Município de Curitibanosano/mês: 202506,Desenvolvimento UG,Folha de Pagamento,2025-06-03 15:15:17.927,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88242393,Descarte remessa: Instituto de Previdência Social dos Servidores Públicos do Município de Curitibanosano/mês: 202506,Desenvolvimento UG,Folha de Pagamento,2025-06-03 16:44:43.543,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88245075,Descarte remessa: Instituto de Previdência Social dos Servidores Públicos do Município de Curitibanosano/mês: 202506,Desenvolvimento UG,Folha de Pagamento,2025-06-03 16:56:55.050,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88242387,Descarte remessa: Instituto de Previdência Social dos Servidores Públicos do Município de Curitibanosano/mês: 202506,Desenvolvimento UG,Folha de Pagamento,2025-06-03 16:44:41.670,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88228888,Descarte remessa: Instituto de Previdência Social dos Servidores Públicos do Município de Curitibanosano/mês: 202506,Desenvolvimento UG,Folha de Pagamento,2025-06-03 14:54:45.867,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88231278,Descarte remessa: Instituto de Previdência Social dos Servidores Públicos do Município de Curitibanosano/mês: 202506,Desenvolvimento UG,Folha de Pagamento,2025-06-03 15:15:22.353,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88245299,Descarte remessa: Instituto de Previdência Social dos Servidores Públicos do Município de Curitibanosano/mês: 202506,Desenvolvimento UG,Folha de Pagamento,2025-06-03 16:58:07.530,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88228842,Descarte remessa: Instituto de Previdência Social dos Servidores Públicos do Município de Curitibanosano/mês: 202506,Desenvolvimento UG,Folha de Pagamento,2025-06-03 14:54:40.890,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88228853,Descarte remessa: Instituto de Previdência Social dos Servidores Públicos do Município de Curitibanosano/mês: 202506,Desenvolvimento UG,Folha de Pagamento,2025-06-03 14:54:41.803,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88233322,Descarte remessa: Instituto de Previdência Social dos Servidores Públicos do Município de Curitibanosano/mês: 202506,Desenvolvimento UG,Folha de Pagamento,2025-06-03 15:36:37.747,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88228831,Descarte remessa: Instituto de Previdência Social dos Servidores Públicos do Município de Curitibanosano/mês: 202506,Desenvolvimento UG,Folha de Pagamento,2025-06-03 14:54:39.833,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88233320,Descarte remessa: Instituto de Previdência Social dos Servidores Públicos do Município de Curitibanosano/mês: 202506,Desenvolvimento UG,Folha de Pagamento,2025-06-03 15:36:35.797,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88225358,Descarte remessa: Instituto de Seguridade dos Servidores Municipais de Jaraguá do Sul ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-06-03 13:59:15.027,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88222927,Descarte remessa: Instituto de Seguridade dos Servidores Municipais de Jaraguá do Sul ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-06-03 13:27:10.993,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88225371,Descarte remessa: Instituto de Seguridade dos Servidores Municipais de Jaraguá do Sul ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-06-03 13:59:31.627,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88226411,Descarte remessa: Instituto de Seguridade dos Servidores Municipais de Jaraguá do Sul ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-06-03 14:22:30.973,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88225727,Descarte remessa: Instituto de Seguridade dos Servidores Municipais de Jaraguá do Sul ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-06-03 14:06:29.173,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88226412,Descarte remessa: Instituto de Seguridade dos Servidores Municipais de Jaraguá do Sul ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-06-03 14:22:32.803,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88226375,Descarte remessa: Instituto de Seguridade dos Servidores Municipais de Jaraguá do Sul ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-06-03 14:21:36.103,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88225356,Descarte remessa: Instituto de Seguridade dos Servidores Municipais de Jaraguá do Sul ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-06-03 13:59:10.750,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88223893,Descarte remessa: Instituto de Seguridade dos Servidores Municipais de Jaraguá do Sul ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-06-03 13:36:39.263,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88225808,Descarte remessa: Instituto de Seguridade dos Servidores Municipais de Jaraguá do Sul ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-06-03 14:08:30.653,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88223539,Descarte remessa: Instituto de Seguridade dos Servidores Municipais de Jaraguá do Sul ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-06-03 13:34:05.553,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88226366,Descarte remessa: Instituto de Seguridade dos Servidores Municipais de Jaraguá do Sul ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-06-03 14:21:28.250,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88186604,Descarte remessa: Instituto Municipal de Seguridade Social dos Servidores Públicos de Criciúmaano/mês: 202504,Desenvolvimento UG,Folha de Pagamento,2025-06-03 09:04:30.780,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88183983,Descarte remessa: Instituto Municipal de Seguridade Social dos Servidores Públicos de Criciúmaano/mês: 202504,Desenvolvimento UG,Folha de Pagamento,2025-06-03 08:31:41.573,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88219338,Descarte remessa: Instituto Municipal de Seguridade Social dos Servidores Públicos de Criciúmaano/mês: 202504,Desenvolvimento UG,Folha de Pagamento,2025-06-03 12:02:31.760,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88205224,Descarte remessa: Instituto Municipal de Seguridade Social dos Servidores Públicos de Criciúmaano/mês: 202504,Desenvolvimento UG,Folha de Pagamento,2025-06-03 10:28:35.257,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88196011,Descarte remessa: Instituto Municipal de Seguridade Social dos Servidores Públicos de Criciúmaano/mês: 202504,Desenvolvimento UG,Folha de Pagamento,2025-06-03 09:42:44.540,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88183998,Descarte remessa: Instituto Municipal de Seguridade Social dos Servidores Públicos de Criciúmaano/mês: 202504,Desenvolvimento UG,Folha de Pagamento,2025-06-03 08:31:52.260,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88211843,Descarte remessa: Instituto Municipal de Seguridade Social dos Servidores Públicos de Criciúmaano/mês: 202504,Desenvolvimento UG,Folha de Pagamento,2025-06-03 11:05:07.553,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-87448206,Descarte remessa: Instituto Municipal de Seguridade Social dos Servidores Públicos de Criciúmaano/mês: 202504,Desenvolvimento UG,Folha de Pagamento,2025-05-23 08:38:42.230,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88219120,Descarte remessa: Instituto Municipal de Seguridade Social dos Servidores Públicos de Criciúmaano/mês: 202504,Desenvolvimento UG,Folha de Pagamento,2025-06-03 12:00:54.053,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88122382,Descarte remessa: Instituto Municipal de Seguridade Social dos Servidores Públicos de Criciúmaano/mês: 202506,Desenvolvimento UG,Folha de Pagamento,2025-06-02 16:31:39.620,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88123783,Descarte remessa: Instituto Municipal de Seguridade Social dos Servidores Públicos de Criciúmaano/mês: 202506,Desenvolvimento UG,Folha de Pagamento,2025-06-02 16:38:20.360,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-87957958,Descarte remessa: Prefeitura Municipal de Abdon Batista ano/mês: 202503,Desenvolvimento UG,Tributário,2025-05-30 11:17:15.020,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-87420681,Descarte remessa: Prefeitura Municipal de Abdon Batista ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-05-22 17:14:19.960,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-87334180,Descarte remessa: Prefeitura Municipal de Abdon Batista ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-05-21 17:18:35.150,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-87610495,Descarte remessa: Prefeitura Municipal de Abdon Batista ano/mês: 202505,Desenvolvimento UG,Execução Orçamentária,2025-05-26 17:28:45.037,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88242780,Descarte remessa: Prefeitura Municipal de Abdon Batista ano/mês: 202506,Desenvolvimento UG,Licitações,2025-06-03 16:46:11.253,0
